SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_x,DESTINATION_SS_x,COMMISSIONEDDATE,NO_OF_SEGMENT,SWNO,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,Num_Faults,SWITCH_NO,SOURCE_SS_y,FAULT_FROM_SWITCH,DESTINATION_SS_y,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_DIVISION,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME
T22BOR03,33134,212.500,JT.NO.01 → JT.NO.02 -> SWNO_T22BO03 → JT.NO.01,XLPE,3.0,Y,AL,<Null>,AL,4000.0,4043,ABANDONED,TATA'S BORIVALI REC-STN,TIMES OF INDIA REC-STN,,2,33134,33KV,92.650,78.129,77.791,74.404,73.957,90.668,31.665,37.890,60.306,70.244,62.299,64.878,5.000,1.000,1.000,0.000,3.000,2.000,3.000,1.000,0.000,0.000,0.000,0.000,1,220BOR17,220KV BORIVALI REC-STN,220BOR17,TIMES OF INDIA REC-STN,33134,33KV,MALAD,3.184,2018-05-24 15:25:00
T22BOR12,33094,329.087,JT.NO.14B → JT.NO.14D -> JT.NO.14C → JT.NO.15A -> JT.NO.14D → JT.NO.14C,XLPE,3.0,Y,AL,HT22KV6908561QH0,AL,4000.0,4043,ABANDONED,TATA'S BORIVALI REC-STN,MIRA REC-STN,,3,33094,22KV,42.216,47.125,75.760,77.694,87.789,64.952,14.599,31.703,46.902,55.111,42.598,41.525,3.000,1.000,1.000,1.000,1.000,1.000,1.000,2.000,1.000,1.000,0.000,1.000,6,T22BOROG6 | T22BOR12 | T22BOR06,TATA S BORIVALI REC-STN | TATA`S BORIVLI REC-STN | TATA`S BORIVALI REC-STN,T22BOROG6 | T22BOR12 | T22BOR06,MIRA REC-STN,33094,22KV,MIRABHAINDER | BORIWALI,0.916,2023-11-03 16:42:00
T22BOROG028,33304,5600.000,SWNO_T22BOROG28 → SWNO_33304,XLPE,3.0,Y,AL,HT22KV6908561QH0,AL,4000.0,3034,AS PER HT SLD,TATA'S BORIVALI REC-STN,TATA'S BORIVLI REC-STN,2020-11-26 00:00:00+00:00,2,33304,22KV,1.173,1.056,0.900,0.120,0.112,0.181,0.070,0.149,0.223,0.112,0.156,0.134,5.000,3.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,
T22BOROG04,33303,5600.000,SWNO_T22BOROG4 → SWNO_33303,XLPE,3.0,Y,AL,HT22KV6908561QH0,AL,4000.0,3034,AS PER HT SLD,TATA'S BORIVALI REC-STN,MAHINDRA AND MAHINDRA REC-STN,2020-11-26 00:00:00+00:00,2,33303,22KV,2.250,1.826,1.575,0.311,0.105,0.234,0.137,0.239,0.328,0.256,0.224,0.192,1.000,3.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,T22BOROG4,TATA S BORIVALI REC-STN,T22BOROG4,MAHINDRA AND MAHINDRA REC-STN,33303,22KV,MALAD,2.922,2022-09-18 21:21:00
T22BOROG12,33192,1297.500,JT.NO.06 → JT.NO.7 -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.06 -> JT.NO.10 → JT.NO.10C -> JT.NO.10A → JT.NO.06A -> JT.NO.10B → JT.NO.10 -> JT.NO.10C → JT.NO.10A -> JT.NO.10D → JT.NO.10B -> JT.NO.7 → JT.NO.7A -> JT.NO.7A → JT.NO.7B -> JT.NO.7B → JT.NO.7F -> JT.NO.7C → JT.NO.7D -> JT.NO.7D → JT.NO.7E -> JT.NO.7E → SWNO_33192 -> JT.NO.7F → JT.NO.7C -> SWNO_T22BOROG12 → JT.NO.10D,XLPE,3.0,Y,AL,HT22KV6908561M7D,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,KANAKIA CCI,2019-07-04 00:00:00+00:00,16,33192,22KV,67.230,57.162,53.540,56.330,69.649,55.906,16.116,27.935,50.455,49.537,48.495,50.534,1.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,2.000,1,T22BOR03,TATAS BORIVALI REC-STN,T22BOR03,KANAKIA CCI REC-STN,33192,22KV,BORIWALI,0.017,2018-03-25 21:58:00
T22BOROG13,1128,2076.700,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.9A -> JT.NO.09A → JT.NO.09B -> JT.NO.09B → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 -> SWNO_T22BOROG13 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OTE,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,POISAR REC-STN,2024-01-12 00:00:00+00:00,15,1128,22KV,54.059,47.075,52.513,52.176,81.939,73.535,14.052,22.821,46.701,54.931,53.013,54.149,3.000,3.000,1.000,1.000,1.000,1.000,1.000,2.000,1.000,2.000,2.000,1.000,0,,,,,,,,,
T22BOROG16,33322,1938.900,JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.1 -> JT.NO.2 → JT.NO.2A -> JT.NO.2A → JT.NO.2B -> JT.NO.2B → JT.NO.3 -> JT.NO.3 → JT.NO.3A -> JT.NO.3A → JT.NO.3B -> JT.NO.3B → JT.NO.4 -> JT.NO.4 → JT.NO.4A -> JT.NO.4A → JT.NO.4B -> JT.NO.4B → JT.NO.4C -> JT.NO.4C → JT.NO.4D -> JT.NO.4C → JT.NO.5 -> JT.NO.5 → JT.NO.5A -> JT.NO.5A → JT.NO.5B -> JT.NO.5B → JT.NO.6 -> JT.NO.6 → JT.NO.6A -> JT.NO.6A → JT.NO.8A -> JT.NO.8A → JT.NO.8B -> JT.NO.8B → JT.NO.8E -> JT.NO.8E → JT.NO.9 -> JT.NO.9 → SWNO_33322 -> SWNO_T22BOROG16 → JT.NO.10,XLPE,3.0,Y,AL,,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,SHIMPOLI REC-STN,2019-10-17 00:00:00+00:00,24,33322,22KV,101.805,79.510,86.191,91.647,104.950,85.892,29.043,47.023,79.776,87.333,81.915,71.859,1.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,
T22BOROG17,1129,4028.200,JT.NO.1 → JT.NO.1A -> JT.NO.17A → JT.NO.18 -> JT.NO.1A → JT.NO.2 -> JT.NO.2 → JT.NO.2A -> JT.NO.2A → JT.NO.2B -> JT.NO.2B → JT.NO.3 -> JT.NO.3 → JT.NO.3A -> JT.NO.3A → JT.NO.3B -> JT.NO.3B → JT.NO.3C -> JT.NO.3C → JT.NO.4 -> JT.NO.4 → JT.NO.4A -> JT.NO.4A → JT.NO.4B -> JT.NO.4B → JT.NO.4C -> JT.NO.4C → JT.NO.4D -> JT.NO.4D → JT.NO.5 -> JT.NO.5 → JT.NO.5A -> JT.NO.5A → JT.NO.5B -> JT.NO.5B → JT.NO.5C -> JT.NO.5C → JT.NO.6 -> JT.NO.6 → JT.NO.6A -> JT.NO.6A → JT.NO.6B -> JT.NO.6B → JT.NO.7 -> JT.NO.7 → JT.NO.7C -> JT.NO.7A → JT.NO.7B -> JT.NO.7B → JT.NO.8 -> JT.NO.7C → JT.NO.7D -> JT.NO.7D → JT.NO.7A -> JT.NO.8 → JT.NO.8A -> JT.NO.8B → JT.NO.8C -> JT.NO.8C → JT.NO.8D -> JT.NO.8D → JT.NO.8E -> JT.NO.8E → JT.NO.9 -> JT.NO.9 → JT.NO.9A -> JT.NO.9A → JT.NO.9B -> JT.NO.9B → JT.NO.9C -> JT.NO.9C → JT.NO.9D -> JT.NO.9D -> SWNO_T22BOROG17 → JT.NO.1,XLPE,3.0,Y,AL,HT22KV6908553740,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,KANDIVLI REC-STN,2021-10-19 00:00:00+00:00,38,1129,22KV,92.386,68.886,86.566,82.331,90.837,75.573,23.688,39.349,72.655,72.326,72.827,74.341,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,9,T22BOROG17 | T22BOR07,TATA S BORIVALI REC-STN | TATA BORIVALI REC-STN | BORIVALI REC-STN | TATA`S BORIVALI REC-STN,T22BOROG17 | T22BOR07 | 33047,KANDIVLI REC-STN,01129,22KV,MALAD | BORIWALI,1.256,2021-10-14 22:02:00
T22BOROG18,33047,454.700,JT.NO.01 → JT.NO.08 -> JT.NO.08 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.01 -> SWNO_T22BOROG18 → JT.NO.09,PILC,3.0,Y,AL,HT22KV6908561M7C,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,BORIVALI REC-STN,,5,33047,22KV,70.459,63.242,70.231,77.516,81.108,68.468,18.705,37.367,58.822,67.016,63.104,60.221,2.000,4.000,7.000,4.000,1.000,3.000,2.000,3.000,2.000,6.000,4.000,2.000,0,,,,,,,,,
T22BOROG19,1143,3605.500,JT.NO.01 → JT.NO.01B -> JT.NO.01A → JT.NO.02 -> JT.NO.01B → JT.NO.01A -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.04A -> JT.NO.04 → JT.NO.05 -> JT.NO.04A → JT.NO.04 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.05B -> JT.NO.05B → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.10B -> JT.NO.10B → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.17B -> JT.NO.17B → JT.NO.17C -> JT.NO.17C → JT.NO.17D -> JT.NO.17D → JT.NO.18 -> JT.NO.18 → SWNO_01143 -> SWNO_T22BOROG19 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OJW,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,DAHISAR REC-STN,2025-01-24 00:00:00+00:00,32,1143,22KV,59.854,55.424,57.358,62.311,71.328,58.148,15.650,24.662,49.885,53.401,52.417,57.531,2.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,T22BOROG19 | 11 | T22BOR11,TATA S BORIVALI REC-STN | TATAS BORIVALI REC-STN,T22BOROG19 | T22BOR11,DAHISAR REC-STN,01143,22KV,BORIWALI,0.033,2023-05-30 17:53:00
T22BOROG20,33123,4276.900,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 -> SWNO_T22BOROG20 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PRX,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,LOKHANDWALA REC-STN,,30,33123,22KV,56.914,41.076,46.791,49.780,65.168,64.313,11.279,20.267,37.984,43.298,44.735,42.196,2.000,2.000,1.000,0.000,0.000,1.000,2.000,0.000,1.000,0.000,1.000,1.000,0,,,,,,,,,
T22BOROG25,33197,1250.100,JT.NO.01 → JT.NO.2A -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.05 -> JT.NO.05 → SWNO_33197 -> JT.NO.1A → JT.NO.1B -> JT.NO.1B → JT.NO.01 -> JT.NO.1C → JT.NO.1E -> JT.NO.1D → JT.NO.02 -> JT.NO.1E → JT.NO.1D -> JT.NO.2A → JT.NO.1C -> SWNO_T22BOROG25 → JT.NO.1A,XLPE,3.0,Y,AL,,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,KANAKIA CCI REC-STN,2021-01-11 00:00:00+00:00,13,33197,22KV,37.753,35.280,39.378,53.029,39.763,25.684,6.854,14.959,25.766,28.050,26.464,25.056,2.000,3.000,1.000,1.000,0.000,1.000,2.000,3.000,1.000,1.000,1.000,2.000,4,T22BOROG25 | 33197,TATA S BORIVALI REC-STN | TATA`S BORIVALI REC-STN,T22BOROG25,KANAKIA CCI REC-STN,33197,22KV,BORIWALI,24.183,2022-12-09 02:57:00
T22BOROG26,33323,1500.200,JT.NO.01 → JT.NO.02 -> JT.NO.01A → JT.NO.01 -> JT.NO.01B → JT.NO.01A -> JT.NO.01C → JT.NO.01B -> JT.NO.02 → JT.NO.02A -> JT.NO.02A → JT.NO.02C -> JT.NO.02B → JT.NO.03 -> JT.NO.02C → JT.NO.02B -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.03B -> JT.NO.03B → JT.NO.04A -> JT.NO.04A → JT.NO.04B -> JT.NO.04B → JT.NO.04D -> JT.NO.04C → JT.NO.05 -> JT.NO.04D → JT.NO.04C -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.06C -> JT.NO.06C → JT.NO.06F -> JT.NO.06F → SWNO_33323 -> SWNO_T22BOR26 → JT.NO.01C,XLPE,3.0,Y,AL,HT22KV6908546196,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,SHIMPOLI REC-STN,2015-10-20 00:00:00+00:00,22,33323,22KV,73.985,81.974,70.999,80.628,92.964,74.628,19.340,32.578,68.748,67.816,59.220,51.014,0.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,2,T22BOROG26,TATA S BORIVALI REC-STN,T22BOROG26,SHIMPOLI REC-STN,33323,22KV,BORIWALI,1.404,2023-04-10 16:08:00
T22BOROG6,33094,9211.200,JT.NO.01 → JT.NO.02A -> JT.NO.016 → JT.NO.16A -> JT.NO.01A → JT.NO.01 -> JT.NO.01B → JT.NO.01A -> JT.NO.02 → JT.NO.03 -> JT.NO.02A → JT.NO.02 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.06A -> JT.NO.06 → JT.NO.07C -> JT.NO.06A → JT.NO.06 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.08 -> JT.NO.07B → JT.NO.07 -> JT.NO.07C → JT.NO.07B -> JT.NO.08 → JT.NO.08B -> JT.NO.08A → JT.NO.08C -> JT.NO.08B → JT.NO.08A -> JT.NO.08C → JT.NO.08D -> JT.NO.08D → JT.NO.08E -> JT.NO.08E → JT.NO.09 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.09B -> JT.NO.09B → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.11D -> JT.NO.11A → JT.NO.12 -> JT.NO.11D → JT.NO.11E -> JT.NO.11E → JT.NO.11F -> JT.NO.11F → JT.NO.11A -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.12C -> JT.NO.12C → JT.NO.13 -> JT.NO.13 → JT.NO.13E -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.13G -> JT.NO.13C → JT.NO.13D -> JT.NO.13D → JT.NO.13F -> JT.NO.13E → JT.NO.13A -> JT.NO.13F → JT.NO.14A -> JT.NO.13G → JT.NO.13C -> JT.NO.14 → JT.NO.14B -> JT.NO.14A → JT.NO.14 -> JT.NO.14B → JT.NO.14C -> JT.NO.14C → JT.NO.15C -> JT.NO.15 → JT.NO.15B -> JT.NO.15A → JT.NO.15 -> JT.NO.15B → JT.NO.16C -> JT.NO.15C → JT.NO.15A -> JT.NO.16A → JT.NO.17A -> JT.NO.16B → JT.NO.16 -> JT.NO.16C → JT.NO.16B -> JT.NO.17 → JT.NO.17B -> JT.NO.17A → JT.NO.17 -> JT.NO.17B → JT.NO.17C -> JT.NO.17C → JT.NO.18 -> JT.NO.18 → JT.NO.18C -> JT.NO.18 → JT.NO.19 -> JT.NO.18A → JT.NO.18D -> JT.NO.18B → JT.NO.19A -> JT.NO.18C → JT.NO.18A -> JT.NO.18D → JT.NO.18B -> JT.NO.19 → JT.NO.20A -> JT.NO.19A → JT.NO.19 -> JT.NO.20 → JT.NO.20B -> JT.NO.20A → JT.NO.20 -> JT.NO.20B → JT.NO.20C -> JT.NO.20C → JT.NO.20D -> JT.NO.20D → JT.NO.20E -> JT.NO.20E → JT.NO.21 -> JT.NO.21 → JT.NO.21A -> JT.NO.21A → JT.NO.22A -> JT.NO.22 → JT.NO.23 -> JT.NO.22A → JT.NO.22 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → SWNO_33094 -> SWNO_T22BOROG6 → JT.NO.01B,XLPE,3.0,Y,AL,HT22KV6908561QH0,AL,4000.0,4043,ABANDONED,TATA'S BORIVALI REC-STN,MIRA REC-STN,2017-04-14 00:00:00+00:00,83,33094,22KV,42.216,47.125,75.760,77.694,87.789,64.952,14.599,31.703,46.902,55.111,42.598,41.525,3.000,1.000,1.000,1.000,1.000,1.000,1.000,2.000,1.000,1.000,0.000,1.000,6,T22BOROG6 | T22BOR12 | T22BOR06,TATA S BORIVALI REC-STN | TATA`S BORIVLI REC-STN | TATA`S BORIVALI REC-STN,T22BOROG6 | T22BOR12 | T22BOR06,MIRA REC-STN,33094,22KV,MIRABHAINDER | BORIWALI,0.916,2023-11-03 16:42:00
T22BOROG7,33194,726.400,JT.NO.07 → JT.NO.7B -> JT.NO.07A → JT.NO.07 -> JT.NO.7B → JT.NO.7C -> JT.NO.7C → JT.NO.7D -> JT.NO.7D → JT.NO.7G -> JT.NO.7E → JT.NO.7F -> JT.NO.7F → SWNO_33194 -> JT.NO.7G → JT.NO.7E -> SWNO_T22BOROG7 → JT.NO.07A,XLPE,3.0,Y,AL,HT33KV6908561M76,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,KANAKIA CCI,1994-10-17 00:00:00+00:00,9,33194,22KV,46.907,36.549,41.851,47.520,53.294,45.264,10.561,19.261,37.443,38.892,32.296,43.680,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0,,,,,,,,,
T22CHE02,1151,3307.916,JT.NO.01 → SWNO_01151 -> JT.NO.02 → JT.NO.01 -> JT.NO.03 → JT.NO.02 -> JT.NO.04 → JT.NO.03 -> JT.NO.05 → JT.NO.04 -> JT.NO.06 → JT.NO.05 -> JT.NO.07 → JT.NO.06 -> JT.NO.08 → JT.NO.08B -> JT.NO.08A → JT.NO.08 -> JT.NO.08B → JT.NO.07 -> JT.NO.09 → JT.NO.08A -> JT.NO.10 → JT.NO.09 -> JT.NO.11 → JT.NO.10 -> SWNO_T22CH02 → JT.NO.11,PILC,3.0,Y,AL,HT22KV6908561QH6,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,CHEMBUR REC-STN,,14,1151,22KV,41.567,30.385,48.935,52.862,56.467,46.467,7.038,17.308,37.050,42.962,27.429,23.125,0.000,2.000,4.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,6,T22CHE02,TATA S CHEMBUR REC-STN,T22CHE02,CHEMBUR REC-STN,01151,22KV,CHEMBUR,0.682,2023-10-11 17:18:00
T22CHE03,33111,2246.600,JT.NO.01 -> JT.NO.01A → JT.NO.01 -> JT.NO.01B → JT.NO.01A -> JT.NO.02 → JT.NO.01A -> JT.NO.03 → JT.NO.02 -> JT.NO.04 → JT.NO.03B -> JT.NO.05 → JT.NO.04 -> JT.NO.06 → JT.NO.05 -> JT.NO.07 → JT.NO.06 -> JT.NO.08 → JT.NO.07 -> JT.NO.09 → JT.NO.08 -> JT.NO.10 → JT.NO.09 -> JT.NO.11 → JT.NO.10 -> JT.NO.3A → JT.NO.03 -> JT.NO.3B → JT.NO.3A -> SWNO_T22CHE03 → JT.NO.11,XLPE,3.0,Y,AL,HT33KV6908553115,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,ANIK REC-STN,2024-04-26 00:00:00+00:00,18,33111,22KV,37.057,26.159,30.020,45.781,48.727,43.364,7.967,13.529,24.826,28.867,23.370,21.774,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,2,T22CHE07,TATA S CHEMBUR REC-STN | TILAK NAGAR REC-STN,T22CHE07 | 33053,ANIK REC-STN,33111,22KV,CHEMBUR,0.578,2023-10-14 04:52:00
T22CHE07,1192,2139.590,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → SWNO_01192 -> SWNO_T22CHE07 → JT.NO.11,PILC,3.0,Y,AL,HT22KV6908545782,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,ANIK REC-STN,2024-04-27 00:00:00+00:00,16,1192,22KV,35.451,32.515,37.388,41.745,41.141,38.747,9.402,14.183,25.534,30.464,25.037,24.717,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,T22CHE03 | T22CHE06,TATA S CHEMBUR REC-STN | TATA`S CHEMBUR REC-STN,T22CHE03 | T22CHE06,ANIK REC-STN,01192,22KV,CHEMBUR,0.945,2022-09-06 14:57:00
T22DHA51,1285,3672.386,JT.NO.17B → JT.NO.18 -> JT.NO.18 → JT.NO.19A -> JT.NO.19 → JT.NO.19B -> JT.NO.19A → JT.NO.19 -> JT.NO.19B → JT.NO.20D -> JT.NO.20 → JT.NO.20H -> JT.NO.20A → JT.NO.20E -> JT.NO.20B → JT.NO.20A -> JT.NO.20C → JT.NO.20G -> JT.NO.20D → JT.NO.20C -> JT.NO.20E → JT.NO.20 -> JT.NO.20F → JT.NO.20B -> JT.NO.20G → JT.NO.20F -> JT.NO.20H → JT.NO.21 -> JT.NO.21 → JT.NO.21A -> JT.NO.21A → JT.NO.22 -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.23 -> JT.NO.23 → JT.NO.23A -> JT.NO.23A → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25 → JT.NO.26 -> JT.NO.25A → JT.NO.25B -> JT.NO.25B → JT.NO.25C -> JT.NO.25C → JT.NO.26 -> JT.NO.26A → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.28A -> JT.NO.28A → SWNO_01285,XLPE,3.0,Y,AL,HT22KV6908561LCF,AL,1000.0,1013,DISCONNECTED,TATA'S DHARAVI REC-STN,KALINA REC-STN,2017-05-21 00:00:00+00:00,31,1285,33KV,58.452,58.785,64.043,45.952,42.925,33.145,14.463,17.423,27.296,22.663,24.269,28.119,3.000,3.000,3.000,1.000,2.000,2.000,2.000,0.000,1.000,1.000,1.000,1.000,19,T22DHA51 | T22DHA51(KALINA 10 MVA-1),TATA S DHARAVI REC-STN | TATA DHARAVI REC-STN | TATA DHARAVI | TATA`S DHARAVI REC-STN,T22DHA51,KALINA REC-STN | KALINA R/S,01285,22KV,VANDRE,6.548,2019-08-29 18:26:00
